example_id,agent,update_ms,read_ms,generation_ms,end_to_end_ms,model_loading_policy
conv-26-qa-35,lalm,2.9823924623220344,9.080199997697491,127.32477500048844,139.38736746050796,one shared preloaded model
conv-26-qa-36,lalm,2.9823924623220344,6.512700001621852,177.3907249998956,186.8858174638395,one shared preloaded model
conv-26-qa-37,lalm,2.9823924623220344,7.010199999058386,177.3907249998956,187.38331746127602,one shared preloaded model
conv-26-qa-38,lalm,2.9823924623220344,10.687699999834877,177.3907249998956,191.0608174620525,one shared preloaded model
conv-26-qa-39,lalm,2.9823924623220344,8.210100000724196,177.3907249998956,188.58321746294183,one shared preloaded model
conv-26-qa-40,lalm,2.9823924623220344,7.267400000273483,91.16619999986142,101.41599246245694,one shared preloaded model
conv-26-qa-41,lalm,2.9823924623220344,7.370799998170696,91.16619999986142,101.51939246035415,one shared preloaded model
conv-26-qa-42,lalm,2.9823924623220344,10.469500000908738,91.16619999986142,104.6180924630922,one shared preloaded model
conv-26-qa-43,lalm,2.9823924623220344,8.142000002408167,91.16619999986142,102.29059246459163,one shared preloaded model
conv-26-qa-44,lalm,2.9823924623220344,6.712999998853775,177.55639999995765,187.25179246113345,one shared preloaded model
conv-26-qa-45,lalm,2.9823924623220344,10.699300000851508,177.55639999995765,191.23809246313118,one shared preloaded model
conv-26-qa-46,lalm,2.9823924623220344,8.091600000625476,177.55639999995765,188.63039246290515,one shared preloaded model
conv-26-qa-47,lalm,2.9823924623220344,6.6707999976642895,177.55639999995765,187.20959245994396,one shared preloaded model
conv-26-qa-48,lalm,2.9823924623220344,7.016799998382339,87.15645000029326,97.15564246099764,one shared preloaded model
conv-26-qa-49,lalm,2.9823924623220344,10.91890000316198,87.15645000029326,101.05774246577728,one shared preloaded model
conv-26-qa-50,lalm,2.9823924623220344,7.7558999983011745,87.15645000029326,97.89474246091648,one shared preloaded model
conv-26-qa-51,lalm,2.9823924623220344,6.598700001632096,87.15645000029326,96.7375424642474,one shared preloaded model
conv-26-qa-52,lalm,2.9823924623220344,7.692999999562744,177.9045249995761,188.57991746146087,one shared preloaded model
conv-26-qa-53,lalm,2.9823924623220344,10.09170000179438,177.9045249995761,190.9786174636925,one shared preloaded model
conv-26-qa-54,lalm,2.9823924623220344,10.806399997818517,177.9045249995761,191.69331745971664,one shared preloaded model
